PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	11	0.06918781	0.1223145	0.1756162	208.8345	3085.26025390625	14215.6396484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.908281	208.83449:1889 208.93329:13394 209.00206:4298 209.00922:2071 209.02033:2698 209.02857:8466 209.04401:7389 209.93302:1632 210.00481:1714 210.93015:5147 211.13261:2911 212.02002:7874 212.07383:10134 212.83349:31569 213.00441:1251 213.014:3783 213.11171:1443 213.18477:1889	
1	Unknown	11	0.1010709	0.1223145	0.2184055	216.8292	51921.2109375	346537.75	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.507879	216.82917:9935 217.02653:1710 217.83445:54423 218.82653:1817 218.97743:4357 219.17393:41375 220.14546:1839 220.1768:5496 220.93492:3364 220.98672:2563 221.08062:2535 221.79951:11449	
2	Unknown	13	0.005515315	0.1435706	0.2184055	70.00282	1027.19836425781	4011.677734375	null	[M-H]-	M + 0	similar chromatogram in higher mz_4	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.019096	71.01207:5052 72.00729:5069 72.00801:3160 72.99177:66183 73.01595:1322 73.02779:34908 73.99537:1834 74.02291:19063 74.031:1939 74.98908:5549	
3	Unknown	13	0.07980231	0.1435706	0.2184055	245.8725	3913.24243164063	19465.5625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	68.46252	248.97287:295672 249.97547:2537 250.04718:4609 250.14378:2807	
4	Unknown	14	0.09043767	0.1542601	0.2398283	157.9434	3195.31176757813	14604.6298828125	null	[M-H]-	M + 0	similar chromatogram in higher mz_3	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.720074	157.99828:2579 158.00793:1262 158.12528:3190 158.98955:2523 159.02854:1614 159.06469:3259 159.10109:2747 160.00889:27817 160.01393:21711 160.51043:2985 160.94798:16038 160.99786:8657 161.04413:3546 162.02927:2598	
5	Unknown	15	0.06918781	0.1649204	0.2077264	116.9332	572443.0625	4393466.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.431193	116.92744:18317 116.93316:113581 116.95835:58834 117.01804:12616 117.05452:6937 117.96145:1334 118.00353:15357 118.03987:1589 118.04975:4686 118.95045:1547 118.99107:1615 119.03371:3945 119.04449:1430 121.02832:195392 121.03936:1230	
6	Unknown	16	0.005515315	0.1756162	0.229095	207.8642	1491.81225585938	6104.111328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.83624	207.99898:38501 208.02562:167271 208.03099:28551 208.03669:3191 208.93327:12620 209.0017:3927 209.0196:1381 209.02246:1343 209.02815:7879 209.04357:7721 210.04774:1614 210.93013:3944 211.13368:2981 212.0193:6383 212.07382:9255 212.83347:30960	
7	Unknown	16	0.1223145	0.1756162	0.3258111	255.843	71676.71875	744863.0625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.19708	255.84297:15245 256.23445:8024 257.8405:6146 257.9235:2400 258.91956:7345 258.99949:1139 259.00245:1343 259.91968:1519	
8	Unknown	17	0.07980231	0.1863307	0.2505282	205.8659	7242.6337890625	61943.8203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.280674	205.83117:1678 205.86549:1213 206.16139:1481 207.04127:2597 207.99899:41797 208.02561:147555 208.031:22743 208.93328:10265 208.99596:1403 209.00205:4008 209.00885:2420 209.01996:2348 209.02856:9675 209.04433:10797 210.00444:1785 210.04775:2241	
9	Unknown	18	0.1329394	0.1970453	0.6917233	85.99821	6001924.5	154256960	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.50014	85.9724:1238 85.98649:1068 85.99679:7873 85.99821:1481993 85.99954:9064 86.00077:2255 86.00162:1557 86.02299:4023 86.02365:4522 86.03103:1228 86.99463:1358 86.9954:2825 87.00185:2384 87.00743:49006 87.01849:3379 87.04372:237429 88.00279:11621 88.01023:1742 88.01101:1788 88.03902:240039 88.04666:1802 88.98686:14354 89.02328:39590 89.04122:1809 89.04185:5448 89.04272:8048 90.00818:2405	
10	Unknown	18	0.06918781	0.1970453	0.7888268	114.935	1473247.375	47025700	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.24921	114.93296:2327 114.935:378715 115.00253:27961 115.03884:62636 115.07523:379923 115.07729:2651 115.93849:2882 116.02439:1282 116.03372:9033 116.04217:1839 116.07034:18728 116.92699:8813 116.93332:126026 116.95836:70584 117.01761:8751 117.02539:1064 117.02944:1511 117.0371:2369 117.05452:4372 118.00384:10871 118.0499:6743 119.00676:2810 119.03432:1747	
11	Unknown	18	0.1435706	0.1970453	0.2612469	213.8365	1718.0849609375	6543.884765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.062693	213.83653:1593 214.02017:4793 214.83176:20374 215.83689:140086 216.12297:7173 216.82991:8703 217.02046:1897 217.10653:1377 217.8347:40719 218.00977:1498 218.8269:1480	
12	Unknown	19	0.005515315	0.2077264	0.3043008	240.5213	2147.95288085938	11212.615234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.694652	240.14231:2496 240.52133:1557 240.97264:1375 241.14349:1728 241.21617:3731 241.96385:1640 242.96029:1533 243.0618:1212 243.87483:1180 243.97601:3875 244.90492:1785 244.98446:3517	
13	Unknown	19	0.1542601	0.2077264	0.3365589	252.8401	3336.330078125	22196.24609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.101022	253.01991:2358 253.14307:1667 253.216:3733 254.02931:2194 255.23198:75328 255.843:16695 256.23501:11562	
14	Unknown	19	0.1542601	0.2077264	0.3688296	316.7372	106971.9765625	1185889.875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.36155	316.73718:25382 317.50371:1166 318.73617:9911 318.97177:7898 319.02041:1216 320.89396:3279 321.02651:10415	
15	Unknown	20	0.1435706	0.2184055	0.2720093	254.8382	5858.26904296875	38714.65234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.98306	254.8382:3507 255.23192:70022 255.843:13061 256.23549:10259 257.84104:3744 258.91952:7609 259.0005:2345	
16	Unknown	24	0.06918781	0.2612469	0.3150632	279.2315	221962.65625	2901201	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.698372	278.98644:2480 279.23155:53476 280.23541:9054 280.90184:1679 280.98224:2752 281.02412:1163 281.14984:1704 281.24726:24446 282.08393:2481 282.25083:3455 283.078:2742 283.2628:31747	
17	Unknown	25	0.2184055	0.2720093	0.3903211	245.8725	2021.24304199219	7925.54248046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.42486	245.87247:2107 246.0179:1238 246.96081:1453 248.53187:1005 248.96586:1945 248.97282:289158 249.14808:1367 249.17:1472 249.96936:1932 249.97545:3412 250.03638:1344 250.04716:4762 250.14423:3160	
18	Unknown	26	0.1435706	0.2827364	0.4439978	321.8934	3941.212890625	35327.6796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.190621	321.97543:3819 322.02967:1542 322.8913:1259 323.04201:1280 325.18394:1632	
