PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	13	0.02667853	0.1432986	0.1966149	139.9167	1479.65881347656	6339.54443359375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.506056	139.93653:2534 139.97465:6938 139.99798:2655 140.97704:3456 140.97902:5412 141.01912:10144 142.04927:3770 143.00839:3517 143.01123:3843 143.03354:3632 143.07089:7708 143.10668:80091 143.98278:1417 144.02868:8692 144.10967:3613	
1	Unknown	14	0.1113259	0.1539194	0.75653	85.99821	5253888.5	154220096	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	44.74065	85.97212:1177 85.99528:1548 85.99679:11611 85.9982:1277346 85.99953:5631 86.00152:1637 86.00322:3521 86.02355:5113 86.97308:1497 87.00117:1313 87.00752:40327 87.01887:4532 87.04381:205665 88.00286:17694 88.01062:2694 88.03901:253372 88.04695:3074 88.98675:13899 89.02315:52527 89.04193:8600 89.04261:8225 90.00787:1400 90.00868:1406	
2	Unknown	14	0.07939068	0.1539194	0.2393959	164.9046	3749.74267578125	16093.3056640625	null	[M-H]-	M + 0	similar chromatogram in higher mz_8	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.107113	164.90463:1500 164.98275:3111 164.9928:16883 165.01215:2829 165.01793:13971 165.03904:6483 165.07374:2066 165.90498:13339 166.02231:3105 166.05301:27415 166.95606:21479 166.99213:3651 167.01952:3666 167.03359:1354 167.9021:3104 167.9919:1150 168.04871:2339 168.98114:1631 169.08537:5011 169.09736:8303 169.12213:2323	
3	Unknown	14	0.1113259	0.1539194	0.3468389	165.905	61426.3828125	692299.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.29025	165.90498:13339 166.02231:3105 166.05301:27415 166.95606:21479 166.99213:3651 167.01952:3666 167.03359:1354 167.9021:3104 167.9919:1150 168.04871:2339 168.98114:1631 169.08537:5011 169.09736:8303 169.12213:2323 170.02199:10365 170.08088:3762 170.11718:1379 170.51486:1569 170.52357:1789	
4	Unknown	14	0.1006822	0.1539194	0.3360577	255.8426	65511.61328125	795998.9375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.91808	255.84262:17717 256.23546:11187 257.84101:4910 258.92043:6441 258.99948:1412	
5	Unknown	14	0.1219987	0.1539194	0.3791345	306.7667	19803.0625	199506.703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.63631	306.76674:5248 311.22147:2588	
6	Unknown	14	0.1219987	0.1539194	0.2393959	315.7327	29537.91015625	188063.53125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.45865	315.73265:7039 316.73798:24659 317.73052:2702 318.73579:11435 318.97157:9426 319.02104:1110	
7	Unknown	15	0.01612652	0.1645798	0.2930809	154.3418	1152.44836425781	3686.38623046875	null	[M-H]-	M + 0	similar chromatogram in higher mz_8	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.04897	154.02471:2659 154.06028:4936 154.08615:6101 154.94148:39145 154.9456:2838 155.00004:3380 155.00851:17047 155.04467:1534 155.06962:2156 155.10626:1617 156.01192:2403 156.02995:7879 156.0519:2865 156.06485:1382 156.9393:17970 156.99013:1630 157.01485:3088 157.02418:2315 157.04868:1383 157.08556:11547 157.12215:74011 158.00935:1216 158.04468:3693 158.08096:1572 158.12504:2496 158.98931:1948 159.0649:5112	
8	Unknown	15	0.00534953	0.1645798	0.2179732	221.9351	2127.6669921875	9023.91796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.07058	221.79911:10423 221.93507:1892 222.9823:1782 223.0364:52591 223.7978:8639 224.02027:18533 224.8023:40526 225.00425:2604 225.02346:3095 225.14839:1194 225.79398:4484 226.8001:20228	
9	Unknown	15	0.00534953	0.1645798	0.2609166	256.8352	1579.14392089844	5842.02099609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.58288	256.83518:1379 257.84081:5459 257.92351:1813 258.91995:8886 261.13374:1217	
10	Unknown	15	0.0900302	0.1645798	0.3145432	277.832	7661.837890625	60187.2109375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.54296	278.93674:1969 278.98646:3490 279.23146:36905 280.23516:6850 280.90205:3852 281.2477:12272 282.08282:1709 282.25085:3023	
11	Unknown	15	0.1219987	0.1645798	0.4651006	304.7695	22995.53515625	292697.34375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.55817	304.76953:5966 306.05672:2262 306.76741:3932	
12	Unknown	16	0.1219987	0.1752442	0.4975963	156.9393	102677.890625	1662118.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.8764	156.93928:18584 156.94464:1580 157.0139:1046 157.02417:2638 157.04914:3279 157.08554:9605 157.12217:84589 158.00792:2283 158.1262:4512 158.99025:1603 159.06562:3278 160.00952:36479 160.01392:23757 160.50777:2478 160.94769:17421 160.99785:4553 161.04484:2451 161.50842:1629	
13	Unknown	16	0.1219987	0.1752442	0.2501687	214.188	2495.39501953125	10767.806640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.645441	214.02053:5870 214.83174:31441 215.12811:1995 215.83685:153090 216.82914:9284 217.02006:2806 217.10765:2242 217.83468:52121 218.82727:1715 218.97818:3494 219.17398:50602	
14	Unknown	16	0.1113259	0.1752442	0.3360577	279.9059	2387.16088867188	15231.7265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.554997	279.90586:1271 280.2354:6980 280.90183:2568 280.98278:2786 281.24768:15734 282.08335:3067 282.25082:3035 283.07686:1801 283.26331:26419 284.26647:3438	
15	Unknown	18	0.1219987	0.1966149	0.3038037	213.8376	1888.57983398438	7389.14892578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.7716	213.83763:1151 214.02052:3966 214.04688:1167 214.83174:28301 215.8369:130154 216.01074:1247 216.03596:1187 216.12295:4085 216.82838:5881 217.83468:35862 218.82688:1730	
16	Unknown	18	0.1326424	0.1966149	0.3252828	282.899	1247.18322753906	4438.34033203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.826948	283.2631:25205 284.26647:3519 286.91073:2649	
17	Unknown	19	0.1539194	0.2073191	0.3898532	313.7346	22845.294921875	246956	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.29278	313.2375:1792 313.73456:6561 313.92972:16353 314.92968:1790 315.00987:2321 315.2533:1769 315.7328:4662 316.73765:22089 317.02123:1240 317.73183:1818 318.03692:1260	
18	Unknown	20	0.06884493	0.2179732	0.2501687	112.9844	828603.4375	7901785.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.184543	112.98436:206486 112.99818:5557 113.0233:4427 113.03478:9477 113.05944:4285 114.01849:16663 114.05513:6141 114.93499:384749 115.00032:1134 115.00259:43218 115.03898:85688 115.07303:3010 115.07508:366214 115.93877:2416 116.034:6498 116.0426:1964 116.07051:20207 116.07889:7042 116.92769:8463 116.93328:130795 116.95836:60046 117.01783:8087 117.02913:1345 117.03724:1417 117.05465:8892 117.92741:1439	
19	Unknown	20	0.06884493	0.2179732	0.5731916	114.935	1509926	36829940	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.92057	114.93499:384749 115.00032:1134 115.00259:43218 115.03898:85688 115.07303:3010 115.07508:366214 115.93877:2416 116.034:6498 116.0426:1964 116.07051:20207 116.07889:7042 116.92769:8463 116.93328:130795 116.95836:60046 117.01783:8087 117.02913:1345 117.03724:1417 117.05465:8892 117.92741:1439 118.00352:14259 118.04958:9840 118.95643:2565 118.9909:2673 119.03307:1601 119.034:2667 119.04509:1427	
20	Unknown	20	0.06884493	0.2179732	0.4220467	116.9333	573322.75	10687118	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8.051219	116.92769:8463 116.93328:130795 116.95836:60046 117.01783:8087 117.02913:1345 117.03724:1417 117.05465:8892 117.92741:1439 118.00352:14259 118.04958:9840 118.95643:2565 118.9909:2673 119.03307:1601 119.034:2667 119.04509:1427 121.0283:180191	
