PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	13	0.005450882	0.1361855	0.2563846	100.4261	1173.091796875	3522.037109375	null	[M-H]-	M + 0	similar chromatogram in higher mz_2; similar chromatogram in higher mz_5; similar chromatogram in higher mz_6; similar chromatogram in higher mz_7	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.46184	100.03889:3244 100.9843:1077510 100.98599:5746 101.02258:5429 101.0233:7035 101.0596:200840 101.97992:15923 102.01779:2529 102.05469:4750 102.05506:14793 102.06301:3494 103.00435:2649 103.01384:119116 103.01563:2498 103.03435:3383 103.03683:11386 103.03869:3601963 103.04055:20868 103.04204:3698 103.04353:2369 103.07268:3358 103.99782:20077 104.03409:3265 104.04218:84046 104.99831:4669 104.99907:4114 105.0431:6413	
1	Unknown	13	0.005450882	0.1361855	0.2765011	110.9032	1030.94665527344	3095.26708984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.458393	111.0184:11993 112.98373:4133 112.98473:7103 112.99797:2159 113.05967:4667 114.01901:2278 114.02709:2648 114.89461:3043 114.90056:9352 114.9174:3246 114.92631:3392 114.92806:2851 114.92981:5654 114.93215:12187 114.93506:6890480 114.93712:42920 114.93902:7673 114.94077:3320 114.95319:3950 114.97497:5554 115.00011:5582 115.00272:13208 115.03858:20692 115.0752:215725	
2	Unknown	13	0.005450882	0.1361855	0.2563846	214.3935	1071.75561523438	3217.79028320313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.43511	214.83191:422695 214.93609:2393 215.83671:5209 215.87619:3253 216.82925:98421 218.82703:10435 218.91956:2213 219.17441:51336	
3	Unknown	13	0.005450882	0.1361855	0.1862205	257.9232	2993.052734375	10787.162109375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.228226	258.86034:4850 259.83738:2288	
4	Unknown	13	0.08614202	0.1361855	0.2664325	259.8374	4693.6484375	29437.224609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.244659	259.83738:2288 263.8639:3033	
5	Unknown	13	0.005450882	0.1361855	0.2563846	273.0087	1645.03051757813	4938.96435546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.950669	272.88252:3832 272.92042:8162 273.91591:4467 274.80064:20552 275.82415:2921 276.79809:35122 277.92388:7201	
6	Unknown	13	0.005450882	0.1361855	0.2563846	289.2612	1158.11169433594	3477.06176757813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.16223	289.79511:18054 292.76614:150465 292.80043:106147 293.17497:7309 293.76912:3448	
7	Unknown	13	0.005450882	0.1361855	0.2563846	303.3064	2299.80297851563	6904.8232421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.167414	303.3064:2733 303.76474:84613 304.81071:2429 305.76254:39841 306.76661:3618 307.76027:12521	
8	Unknown	13	0.08614202	0.1361855	0.2363285	355.7733	1608.45397949219	5127.65185546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.16908	355.77328:2170	
9	Unknown	14	0.005450882	0.1462062	0.2965906	214.017	3386.55346679688	19815.78515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.100687	214.01695:2718 214.83192:452570 215.8367:3201 215.87618:2504 216.82968:107019 218.82676:19537 218.91956:2741	
10	Unknown	14	0.015905	0.1462062	0.2664325	218.3557	1084.44897460938	3255.66918945313	null	[M-H]-	M + 0	similar chromatogram in higher mz_11	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.68898	218.82676:19537 218.91956:2741 219.1744:50587 220.17773:6912 221.79923:27378	
11	Unknown	14	0.015905	0.1462062	0.2664325	233.7892	1399.15856933594	4200.4716796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.98317	234.7607:2001 234.87376:6435 235.16938:5006 235.83914:2659 235.95169:17026 236.87184:6921 236.87919:2538 237.12318:21033 237.93093:2476 238.10726:2374 238.12687:3544	
12	Unknown	14	0.0961503	0.1462062	0.2062558	264.3203	3285.9697265625	11097.328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.493709	263.86389:5964 264.32034:2545 265.86222:4234	
13	Unknown	14	0.005450882	0.1462062	0.2865512	270.9416	4806.91455078125	17356.94921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.023736	270.94157:2390 272.92073:9023 274.79989:22971	
14	Unknown	14	0.05610475	0.1462062	0.2965906	280.7943	8381.0341796875	55111.64453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.48427	281.24786:1914 283.26308:12152 283.80053:261479 284.80347:7970	
15	Unknown	14	0.08614202	0.1462062	0.2062558	302.7641	8815.669921875	47369.98828125	null	[M-H]-	M + 1	isotope of 35	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	121.7464	302.76411:2883 303.76464:107764 305.76253:61380 307.76026:15438	
16	Unknown	14	0.05610475	0.1462062	0.3572506	303.7646	467728.4375	7797359	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.22794	303.76464:107764 305.76253:61380 307.76026:15438	
17	Unknown	14	0.06611295	0.1462062	0.2263119	309.7576	5311.708984375	27533.45703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.462734	309.75824:2177 310.73205:6696 310.87758:3549 312.72958:9352 312.99203:4619 313.80971:10926 314.72761:8113	
18	Unknown	15	0.02600495	0.1561978	0.2765011	95.71861	1129.08386230469	3389.57104492188	null	[M-H]-	M + 0	similar chromatogram in higher mz_19; similar chromatogram in higher mz_20; similar chromatogram in higher mz_21; similar chromatogram in higher mz_22; similar chromatogram in higher mz_23; similar chromatogram in higher mz_24	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.58168	95.97909:35937 95.98387:3404 95.98465:2704 96.00774:60106 96.96863:37690 96.97635:17379 97.01134:2459 98.02271:2253 98.02355:8504 98.94791:4476 98.96495:2259 98.96565:6040 99.00745:3371 99.04183:8747 99.04356:3022 99.04426:3142	
19	Unknown	15	0.02600495	0.1561978	0.2765011	98.6983	1149.6103515625	3451.19287109375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.99221	98.94791:4476 98.96495:2259 98.96565:6040 99.00745:3371 99.04183:8747 99.04356:3022 99.04426:3142 100.98154:3000 100.9843:1094744 100.98599:5590 101.02258:5609 101.02342:4582 101.05959:219805 101.97944:11847 101.98762:3395 102.05494:10185 102.06301:5457 103.00261:3294 103.01385:94158 103.03336:2760 103.03485:2417 103.03584:5701 103.03869:3392866 103.04055:17061 103.04204:5162 103.05407:2445 103.07268:2970 103.07504:3375	
20	Unknown	15	0.02600495	0.1561978	0.2765011	185.8015	1265.03857421875	3797.71459960938	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.30077	185.86703:26181 185.89455:15581 185.96261:2298 186.11213:3361 187.86503:23170 187.8919:4076 187.93313:2027 188.93816:78607 189.86316:3129	
21	Unknown	15	0.02600495	0.1561978	0.2765011	188.7041	1240.88159179688	3725.19409179688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.81763	188.93816:78607 189.86316:3129 191.12755:2550 193.00917:2467	
22	Unknown	15	0.015905	0.1561978	0.3066739	322.7588	2061.6240234375	7517.58056640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.23248	322.75878:2045 323.80633:6654 324.77293:2942 324.8833:2395 325.80413:7834	
23	Unknown	15	0.02600495	0.1561978	0.2765011	347.7144	1393.69580078125	4183.95068359375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.87392	347.88441:4459	
24	Unknown	15	0.02600495	0.1561978	0.2765011	358.6582	1211.49780273438	3636.982421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.22996		
25	Unknown	16	0.1061523	0.1661998	0.2965906	121.9355	3230.71557617188	12504.03125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.76717	122.03134:3184 122.96651:103098 123.90088:339302 123.98725:3407 123.99985:6903 125.8989:40132	
26	Unknown	17	0.02600495	0.1762143	0.3066739	105.8394	2341.57763671875	7032.47119140625	null	[M-H]-	M + 0	similar chromatogram in higher mz_30	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.078473	105.93461:661425 105.93603:4829 107.93291:221405 108.9685:2067 108.99507:13504 110.02336:4291	
27	Unknown	17	0.005450882	0.1762143	0.2463576	106.4414	1233.93725585938	3705.88940429688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.933064	107.93291:221405 108.9685:2067 108.99507:13504 110.02336:4291 111.01867:11760	
28	Unknown	17	0.02600495	0.1762143	0.3167884	218.2804	1207.92590332031	3627.76953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.15852	217.87028:3273 218.82744:10871 219.1744:55250 219.86893:3796 220.17713:8544 220.93504:3556 221.79923:21322	
29	Unknown	17	0.02600495	0.1762143	0.3370049	238.7844	1197.33264160156	3595.95458984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.94665	239.13913:6212 242.17519:14625	
30	Unknown	17	0.036057	0.1762143	0.2965906	327.6095	1135.28955078125	3409.62060546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.70579	327.8027:7360 327.80999:2165 327.99867:2381	
31	Unknown	18	0.04607351	0.1862205	0.3066739	106.272	1058.72827148438	3180.57055664063	null	[M-H]-	M + 0	similar chromatogram in higher mz_33; similar chromatogram in higher mz_37; similar chromatogram in higher mz_39	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.17457	105.93266:4510 105.93461:701092 105.93693:2223 105.93809:2034 105.98837:7167 107.93274:256747 108.99518:24741 109.07594:3077 110.02363:2241 111.0184:11485	
32	Unknown	18	0.1561978	0.1862205	0.3876504	234.7603	10365.7890625	85810.7421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.46602	234.76028:3276 234.87365:11888 235.16905:8290 235.95255:17900 236.87174:7005 237.12362:18123 237.94964:2049 238.12687:3520 239.13895:12290	
33	Unknown	18	0.04607351	0.1862205	0.3066739	245.3013	1200.01977539063	3605.03002929688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.00039	244.96321:2719 245.87217:13600 248.81984:2298 248.97238:17181 249.16969:3143 250.14393:4233	
34	Unknown	18	0.005450882	0.1862205	0.3572506	290.7914	2740.38989257813	13312.529296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.216823	292.76602:127034 292.79486:1963 292.80056:147856 293.17541:3513 293.80375:4720 294.76421:214597 294.79888:198269 294.90269:31317	
35	Unknown	18	0.1361855	0.1862205	0.3977795	301.7663	286040.75	4033940.75	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.38071	301.76634:67454 303.76411:83594 305.76245:54062	
36	Unknown	18	0.1361855	0.1862205	0.3066739	305.7625	264191.125	2570125.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.79497	305.76245:54062 307.76026:10650 310.73271:4688	
37	Unknown	18	0.04607351	0.1862205	0.3066739	325.6338	1205.39953613281	3621.19165039063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.10799	325.80452:6368	
38	Unknown	18	0.015905	0.1862205	0.3977795	337.1827	1174.39135742188	3528.03857421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.48783	336.80277:2270 337.90477:4717 339.90259:3656	
39	Unknown	18	0.04607351	0.1862205	0.3066739	340.7109	1483.4248046875	4456.4189453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.6685	343.7964:2147	
40	Unknown	19	0.05610475	0.196235	0.3167884	190.8065	1051.63195800781	3160.30395507813	null	[M-H]-	M + 0	similar chromatogram in higher mz_41; similar chromatogram in higher mz_43; similar chromatogram in higher mz_48; similar chromatogram in higher mz_50	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.03264	191.10624:3145 191.12723:2786 193.00788:4544 194.04498:2127 194.86773:1242842 194.87224:7105 194.9045:20139	
41	Unknown	19	0.05610475	0.196235	0.3167884	197.4837	1223.04443359375	3675.4228515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.46089	197.86858:6064 198.86381:136198 198.95314:4755 199.16917:13201	
42	Unknown	19	0.04607351	0.196235	0.2463576	206.8687	95694.1171875	1054766.125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8.362385	206.86312:5982 206.86912:15845 206.94887:13382 207.82883:71968 207.86424:132936 207.94362:2104 209.82641:16539 210.86851:3026 211.13234:3275	
43	Unknown	19	0.05610475	0.196235	0.3167884	238.502	1126.02307128906	3383.85986328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.52046	239.139:9683 239.85235:2600 240.14241:2021 241.14448:2466 242.17497:15896 243.17832:3276	
44	Unknown	19	0.04607351	0.196235	0.8983074	292.8006	629148.3125	17349338	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	216.1761	292.76603:148855 292.80062:153894 293.1748:4562 293.7697:3659 293.80373:5912 294.7641:255208 294.79891:222785 294.90291:25155 295.76163:3519 295.76645:3434 295.7954:2489 295.80264:5906 296.76212:130515 296.79651:85919	
45	Unknown	19	0.04607351	0.196235	0.5299973	296.7965	351101.40625	7768958	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	162.4279	296.76212:130515 296.79651:85919 298.75941:31432 298.79534:7693 300.75722:3582 301.76615:61316	
46	Unknown	19	0.08614202	0.196235	0.4586832	307.7598	72384.375	1352969.125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.62243	307.75984:17866 308.80506:2388 310.7327:9413 311.16828:4676 312.73006:10977	
47	Unknown	19	0.1762143	0.196235	0.2865512	308.8051	2240.91943359375	10579.384765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.251438	308.80506:2388 310.7327:9413 311.16828:4676 312.73006:10977 312.91325:3417 312.99267:5923	
48	Unknown	19	0.05610475	0.196235	0.3167884	321.6697	1195.56469726563	3592.84204101563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.91129	323.807:5850 324.7736:2548 325.8045:6964	
49	Unknown	19	0.02600495	0.196235	0.3977795	337.2708	1167.11474609375	3507.34619140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.34229	336.80349:2375 337.90549:6714 339.90257:2336	
50	Unknown	19	0.05610475	0.196235	0.3167884	342.7467	1089.56567382813	3274.30029296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.79131	343.89541:2199 345.79434:5310	
51	Unknown	20	0.06611295	0.2062558	0.3268904	91.65884	1319.68090820313	3967.13232421875	null	[M-H]-	M + 0	similar chromatogram in higher mz_52; similar chromatogram in higher mz_54; similar chromatogram in higher mz_55; similar chromatogram in higher mz_57; similar chromatogram in higher mz_59; similar chromatogram in higher mz_60; similar chromatogram in higher mz_62	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.39362	93.01602:3098 93.03336:33766 94.978:16964 94.9792:2405177 94.9813:4193 94.98909:4437 94.99162:2470 95.00929:2495 95.02379:3766 95.97902:41634 95.98464:3219 96.00784:48147	
52	Unknown	20	0.06611295	0.2062558	0.3268904	190.3221	1052.15502929688	3162.91479492188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.0431	189.86345:4576 191.10686:2288 193.0082:2115 194.86288:4860 194.86772:1213082 194.87223:7207 194.90449:16579	
