PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	10	0.0661374	0.1062476	0.2264259	227.8719	13123.7626953125	97572.09375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.930622	228.8703:16652 228.93066:46986 230.9847:12795	
1	Unknown	12	0.005487813	0.1262579	0.2767339	310.1645	1403.88171386719	4216.33642578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.07763	309.78534:2319 310.87624:2010 312.91256:7073 312.99199:5651 313.80943:33383 314.80863:4106 315.01005:2298	
2	Unknown	12	0.09623096	0.1262579	0.1763262	359.2743	5383.345703125	20963.439453125	null	[M-2H]2-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.20446	359.27425:3599	
3	Unknown	13	0.005487813	0.1362703	0.1763262	177.8638	3039.95922851563	10968.3955078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.791007	178.02566:5479 178.90176:7120 178.94111:12706 178.96183:2558 179.01975:34452 180.00358:3372 180.8703:2665 180.93925:7670 180.95945:2888	
4	Unknown	13	0.005487813	0.1362703	0.2566215	198.5488	1416.30737304688	4253.56591796875	null	[M-H]-	M + 0	similar chromatogram in higher mz_5; similar chromatogram in higher mz_7; similar chromatogram in higher mz_9	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.32615	198.86398:67674 199.0966:3483 199.1689:13717 199.93127:3647 200.17282:2946 200.944:2067 201.90491:2960	
5	Unknown	13	0.005487813	0.1362703	0.2566215	213.4246	1108.74633789063	3329.87426757813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.17493	213.01408:4811 213.18522:2484 213.82995:2892 214.8318:177674 215.00369:5612 215.8284:2703 215.83643:9581 216.36927:2270 216.83:39761 218.00948:2886	
6	Unknown	13	0.0361043	0.1362703	0.2465633	233.8422	7684.595703125	52480.91796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.73907	233.84217:4074 235.16925:9462 235.9523:26350 236.17269:2247 236.87224:2841 236.95179:2069 237.12314:13865 237.93089:2914	
7	Unknown	13	0.005487813	0.1362703	0.2566215	244.3561	1135.52783203125	3410.306640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.71056	243.87355:6169 244.8741:5120 244.90454:4456 244.98454:19044 245.87255:6993 248.97204:26809	
8	Unknown	13	0.08620602	0.1362703	0.1863304	324.7722	5435.6201171875	20607.794921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.170372	324.77218:2294 325.05689:1972	
9	Unknown	13	0.005487813	0.1362703	0.2566215	325.5745	1261.8701171875	3789.74780273438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.2374	329.85672:1898	
10	Unknown	14	0.005487813	0.1462744	0.377777	75.00728	79683336	1650833024	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.05613	74.97894:3152 74.98541:2534 74.98618:19047 74.98787:2442 74.98941:3194 74.99003:4584 74.99249:2867 74.99496:2556 74.99588:6437 74.9965:3727 74.99719:3366 74.99796:11962 74.99881:4137 74.99935:5813 74.99989:7868 75.00119:3458 75.00212:6464 75.00266:7269 75.00327:5903 75.00458:11735 75.0062:158295 75.00728:19518210 75.00843:89192 75.00936:22823 75.01059:19157 75.01167:2797 75.01221:8977 75.01267:5534 75.01437:4065 75.01505:7293 75.01552:5712 75.01691:10737 75.01837:4261 75.01899:2376 75.01991:2992 75.02053:3396 75.02238:2674 75.02484:3014 75.02808:4271 75.02862:11139 75.03101:2044 75.11307:2491 76.01067:368085 76.9688:29976 76.98665:2444 77.00299:2634 77.01172:41639 77.01293:2830 77.01357:2912 78.95759:2034	
11	Unknown	14	0.01593985	0.1462744	0.2666632	97.21989	1273.60827636719	3825.3984375	null	[M-H]-	M + 0	similar chromatogram in higher mz_16; similar chromatogram in higher mz_17; similar chromatogram in higher mz_19; similar chromatogram in higher mz_20; similar chromatogram in higher mz_21; similar chromatogram in higher mz_22	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.47216	96.95844:2988 96.96851:36051 96.97621:20780 96.9838:2669 97.01121:5062 97.03965:4019 98.02327:18777 98.94777:5207 98.96504:4442 99.00731:3913 99.01806:2344 99.01876:5063 99.04143:7588 99.0433:3354 99.04412:6075 100.00295:45337 100.0104:2433 100.98248:9727 100.98429:1245145 100.98609:6833 100.98693:2439 101.02339:21983 101.05941:443927 101.97975:19398 102.0185:8036 102.02595:4463 102.02669:6431 102.055:31315 102.06274:3668	
12	Unknown	14	0.005487813	0.1462744	0.3170378	120.4322	1521.65344238281	6434.939453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.154433	120.04393:3287 121.02843:101287 122.0238:3095 122.03467:10606 122.96627:94152 123.0188:6114 123.90088:180590 123.9869:4638 124.00048:12436 124.99816:86923 125.02263:2223 125.0344:2161 125.04236:3237	
13	Unknown	14	0.09623096	0.1462744	0.2868068	256.7831	2930.84521484375	11021.2236328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.104185	256.78306:2865 258.78129:3069 259.83782:1940 260.92882:2392	
14	Unknown	14	0.08620602	0.1462744	0.2264259	258.7813	3578.47436523438	17608.046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.401747	258.78129:3069 259.83782:1940 260.92882:2392 261.83521:2251 262.99494:3191	
