PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	13	0.08636092	0.1364773	0.2466891	138.8583	4161.81884765625	16544.3828125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.482335	138.85829:2259 139.90169:4866 139.93622:2625 140.97633:9461 141.09032:5328 141.93722:2846 142.99449:2070 143.01132:3531 143.07055:5925 143.10647:58066	
1	Unknown	13	0.005626116	0.1364773	0.2768097	158.91	3599.91284179688	11585.9951171875	null	[M-H]-	M + 0	similar chromatogram in higher mz_8; similar chromatogram in higher mz_10; similar chromatogram in higher mz_4	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.851959	158.91004:2900 159.88495:10660 160.94782:3244 161.88323:5462 162.95844:8677 163.88135:2717	
2	Unknown	13	0.09636717	0.1364773	0.1865291	304.7615	14760.6865234375	71577.5390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.804235	304.76906:5227 304.8088:3209 305.76231:57997 306.30144:2431 307.76025:11894	
3	Unknown	13	0.005626116	0.1364773	0.2667661	306.3015	1952.701171875	9507.8837890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.089745	306.30144:2431 307.76025:11894 310.73205:5326 311.16763:2334	
4	Unknown	13	0.005626116	0.1364773	0.2567202	308.5954	1063.61572265625	3196.05004882813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.27231	310.73205:5326 311.16763:2334 312.72957:5732 312.99202:5371	
5	Unknown	14	0.09636717	0.1464689	0.4282024	75.0073	78621832	1446484608	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.72194	74.91957:3092 74.9651:2818 74.96818:2511 74.98613:22324 74.98881:3732 74.98943:3687 74.98997:3451 74.99312:3139 74.9962:2292 74.99774:12881 74.99851:6675 74.99921:5179 75.00021:3925 75.00144:6178 75.00298:4725 75.00398:9400 75.00452:10852 75.00552:11100 75.00614:98860 75.0073:20373900 75.00837:131546 75.01038:7652 75.01091:15711 75.01276:8409 75.01376:4249 75.01577:6953 75.01654:12616 75.01715:4302 75.01962:3556 75.02609:2592 75.02817:11791 75.02879:8018 75.04983:2956 75.09487:2393 75.11308:3024 76.01061:452288 76.96871:57612 76.98667:3363 77.01175:54523 77.96834:2708	
6	Unknown	14	0.005626116	0.1464689	0.1965686	219.9385	3668.71899414063	13314.8955078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.220705	219.86932:4811 219.93853:3048 220.17773:6791 220.93582:3438 221.79923:27042 221.86074:2408 223.79793:24220 224.87652:50322	
7	Unknown	14	0.07633393	0.1464689	0.2266163	236.7578	2111.99926757813	8721.1337890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.200599	236.87185:6236 236.8779:3026 236.93021:2846 237.12318:16438 238.10726:3370 238.1273:3887 239.1387:6641 239.85324:2704 241.07125:1923	
8	Unknown	14	0.01607601	0.1464689	0.2667661	261.6515	1127.2177734375	3386.716796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.54436	261.83526:3253 263.8644:6010 264.1594:2299 265.86274:2028	
9	Unknown	14	0.03625717	0.1464689	0.1965686	261.8353	2692.63989257813	8167.18798828125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.398847	261.83526:3253 263.8644:6010 264.1594:2299 265.86274:2028	
10	Unknown	14	0.01607601	0.1464689	0.2667661	266.5982	1285.06604003906	3860.970703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.70132	269.24846:2745 270.34135:2406	
11	Unknown	14	0.02622182	0.1464689	0.1965686	271.8438	2513.01586914063	7628.7080078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.656307	271.8438:3109 272.88198:4648 272.92165:7804 274.80063:16093 274.82764:2295 276.79784:24582	
12	Unknown	14	0.08636092	0.1464689	0.3674278	301.7663	301860.03125	4627689.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.02139	301.76629:71868 303.76457:104307 304.76907:4887 305.76254:46654	
13	Unknown	14	0.0663236	0.1464689	0.1965686	308.7652	1627.19653320313	6402.99072265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.235347	309.75888:2882 310.73271:7123 310.87693:3157 312.72951:8240 312.91326:2860 312.99137:3762	
14	Unknown	14	0.09636717	0.1464689	0.1965686	309.7589	6790.6689453125	33228.9609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.015369	309.75888:2882 310.73271:7123 310.87693:3157 312.72951:8240 312.91326:2860 312.99137:3762 313.80959:17358 313.9297:3040 314.72855:4739	
15	Unknown	15	0.02622182	0.1565001	0.2768097	86.43068	1148.00122070313	3448.98950195313	null	[M-H]-	M + 0	similar chromatogram in higher mz_16; similar chromatogram in higher mz_17; similar chromatogram in higher mz_19; similar chromatogram in higher mz_23; similar chromatogram in higher mz_24	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.96002	85.99819:231163 86.97361:4564 87.00718:5146 87.04392:125570 88.00244:3174 88.01017:3058 88.01105:6612 88.03926:12863 88.04729:4475 89.02321:21776 89.04187:6382 89.04256:9457 89.0594:2282 91.02081:152941 91.02899:3219 91.03816:5609 91.03888:8446	
16	Unknown	15	0.05629035	0.1565001	0.2667661	91.2756	1253.72839355469	3766.63037109375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.07457	91.02081:152941 91.02899:3219 91.03816:5609 91.03888:8446 93.03332:61660 94.02808:3091 94.97757:15516 94.97921:2394557 94.98075:13318 94.98887:5534 94.99118:2341 95.0094:2364 95.97896:19413 95.98386:3276 95.98453:2106 96.00784:38851	
