PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	12	0.07612941	0.1262249	0.1662642	119.9378	9020.60546875	43086.046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.304915	119.93781:4659 120.0441:2498 121.0282:151200 122.02301:3434 122.03084:2579 122.96633:94233 123.02043:2814 123.9007:318687 124.00033:7383	
1	Unknown	13	0.0861564	0.1362624	0.216341	136.8618	36766.6875	228412.90625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.979757	136.86185:11533 136.93283:2586 137.02597:6670 137.90329:8760 137.93919:33773 138.01803:11114 138.85847:2593 139.89559:2195 139.93699:4202 139.9739:4221 140.97652:6990	
2	Unknown	13	0.005431948	0.1362624	0.256422	230.3061	1096.65856933594	3295.9990234375	null	[M-H]-	M + 0	similar chromatogram in higher mz_3; similar chromatogram in higher mz_5; similar chromatogram in higher mz_6; similar chromatogram in higher mz_7	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.93317	230.852:2746 230.98472:8417 233.15389:4721 233.84218:2358 234.15709:2057 234.87351:10410 235.16848:7788	
3	Unknown	13	0.005431948	0.1362624	0.256422	243.3857	1036.9189453125	3116.45239257813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.73838	243.87401:17500 244.90455:4363 245.87214:10653 247.8704:2298 248.07875:3266	
4	Unknown	13	0.07612941	0.1362624	0.216341	295.761	15482.5244140625	115781.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.93893	295.761:2596 295.76763:4322 295.80262:4545 296.76196:117502 296.79637:66939 297.79963:4223 298.7598:22201 298.79517:11097 298.91293:2626 300.7572:2078	
5	Unknown	13	0.005431948	0.1362624	0.256422	305.5103	1162.8798828125	3495.02685546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.2576	305.7615:56069 307.76022:12262	
6	Unknown	13	0.005431948	0.1362624	0.256422	307.6649	1041.97131347656	3131.63696289063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.83943	307.76022:12262 310.73201:4539 311.16695:2233	
7	Unknown	13	0.005431948	0.1362624	0.256422	315.4977	1022.43518066406	3072.92138671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.4487	315.80752:14387 316.80468:2172 317.80254:8366	
8	Unknown	14	0.01587152	0.1462519	0.2664656	100.2372	1104.27917480469	3318.3369140625	null	[M-H]-	M + 0	similar chromatogram in higher mz_9	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.08558	100.00259:3603 100.98201:2906 100.98417:1055326 100.98598:5777 100.98694:2055 101.02325:16826 101.05944:248595 101.97974:21680 101.98749:2822 102.02645:3414 102.05493:6876 102.98872:5039 103.00496:2553 103.0137:127419 103.03682:17893 103.03868:3480247 103.04054:15281 103.04153:4353 103.04501:2090 103.07279:3025 103.07515:3176 103.99761:18038 104.04214:65202 105.01794:3975 105.04245:3055 105.05419:5927	
9	Unknown	14	0.01587152	0.1462519	0.2664656	193.6399	1096.88452148438	3296.11596679688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.93769	194.86288:8198 194.86771:1253974 194.87224:7709 194.90449:38279 195.87015:12981 195.90458:4637 196.09686:2308 196.86586:1091239 196.87046:6643 196.90092:2466 196.93697:6175 197.86891:8910	
