PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	12	0.06612244	0.1262179	0.1963028	227.8781	3882.86328125	15771.890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.785608	227.79243:3388 227.87806:2473 228.86954:7366 228.93101:52024 228.98946:2257 230.93441:2493 230.98518:6017 232.85073:2965	
1	Unknown	13	0.02602483	0.1362346	0.2565087	162.0186	1403.25927734375	4213.09716796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.846588	161.88323:6536 162.95647:4828 162.95893:8708 163.8811:3035 165.01749:14467 165.93038:5308 166.05285:34766 166.95617:68564	
2	Unknown	13	0.03606023	0.1362346	0.2464441	197.4422	1440.28942871094	4324.275390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.80579	197.86859:10099 198.86386:152002 198.95315:4608 199.16927:12418 199.86763:1913 201.11165:2613	
3	Unknown	13	0.07614528	0.1362346	0.2364338	256.8622	69879.984375	570604.25	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.57645	256.86217:13451 258.91268:3516 258.92009:2358	
4	Unknown	13	0.02602483	0.1362346	0.1963028	319.291	3330.38134765625	11192.6064453125	null	[M-H]-	M + 0	similar chromatogram in higher mz_5	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.821998	319.29097:2665 319.80096:1945 320.89479:5416 323.80632:3399	
5	Unknown	13	0.005452046	0.1362346	0.2565087	340.4769	1196.056640625	3590.99951171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.92113	343.89618:2690	
6	Unknown	14	0.09619105	0.1462198	0.3774621	75.00729	79593520	1236499456	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.70915	74.90173:2482 74.9651:2528 74.96795:2785 74.96849:2587 74.98581:7901 74.98643:10606 74.98851:3441 74.98974:2408 74.99644:5875 74.99798:7793 74.99941:7576 75.00083:3292 75.00151:8387 75.00214:8151 75.00306:2463 75.0036:9226 75.00421:9301 75.00468:22415 75.00583:77973 75.0073:20286134 75.00845:136749 75.00945:25381 75.01022:15393 75.01068:8523 75.0113:6390 75.01292:7113 75.01353:11793 75.015:5303 75.01596:9638 75.01692:6526 75.01846:3794 75.01997:8823 75.02239:3413 75.0264:3005 75.02847:22419 75.03565:2717 75.04644:3195 75.04736:2140 75.08808:2187 76.01069:451547 76.01155:5685 76.96878:68748 76.98667:4777 77.0117:87400	
7	Unknown	14	0.01588945	0.1462198	0.266569	92.15623	1297.677734375	3896.18432617188	null	[M-H]-	M + 0	similar chromatogram in higher mz_8; similar chromatogram in higher mz_11; similar chromatogram in higher mz_12; similar chromatogram in higher mz_13; similar chromatogram in higher mz_16	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.95355	92.02033:4989 92.02389:2177 93.00029:2505 93.01656:3274 93.03347:51590 94.02798:3091 94.02874:3497 94.97637:2365 94.97714:8443 94.97922:2361888 94.98076:13298 94.98339:2018 94.98866:3281 95.00941:2168 95.01237:2152 95.97908:25269 95.98376:1977 95.98443:3586 96.00792:52852 96.9686:25457 96.97636:23288 96.98371:2900	
8	Unknown	14	0.01588945	0.1462198	0.266569	110.9614	1234.34924316406	3706.044921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.723862	111.01895:7275 111.04392:3558 112.98459:9191 113.02304:6248 113.05938:4628 114.01886:4507 114.89432:3060 114.89534:3068 114.90104:5324 114.91447:2166 114.91988:2648 114.92382:2517 114.92514:1999 114.92806:2818 114.92908:3389 114.92996:7225 114.9323:27498 114.93507:7345788 114.93712:59746 114.93829:9333 114.94048:3833 114.94135:2658 114.94676:2939 114.94954:2429 114.95144:2780 114.95319:2417 114.97526:7058 114.99997:3245 115.00257:11711 115.03902:22447 115.07519:268528 115.93225:22552 115.93841:46345	
9	Unknown	14	0.05612256	0.1462198	0.5501171	183.8966	150593.5625	3573754.75	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.31184	183.89673:41056 183.96614:7523 184.93794:2016 184.95996:128645 184.96657:40702 185.08086:2795 185.11699:2930 185.86703:25809 185.89497:8448 185.96291:3752 187.0598:4882 187.09651:4204 187.86533:27229 187.8919:3071	
10	Unknown	14	0.09619105	0.1462198	0.8577734	183.8967	150593.5625	4323429.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.87196	183.89673:41056 183.96614:7523 184.93794:2016 184.95996:128645 184.96657:40702 185.08086:2795 185.11699:2930 185.86703:25809 185.89497:8448 185.96291:3752 187.0598:4882 187.09651:4204 187.86533:27229 187.8919:3071	
11	Unknown	14	0.005452046	0.1462198	0.2866169	195.6483	1130.93078613281	3395.53857421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.61862	195.86429:5612 195.87047:8966 196.86593:1153127 196.8695:9273 196.93761:9011 197.86233:3268 197.8686:7318 198.86383:140333 198.95282:4601 199.00574:2190 199.16854:10842 199.8673:3149	
