PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	13	0.005598113	0.136416	0.3577333	73.81398	1044.83374023438	3139.1806640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.424995	73.54493:2135 73.81398:2063 74.02308:8874 74.02368:6071 74.03161:3184 74.90201:2582 74.92299:3526 74.93676:2886 74.96792:3870 74.97869:2769 74.98593:7519 74.98647:8572 74.98947:4139 74.99009:4981 74.99101:2520 74.99317:2581 74.99371:3175 74.99494:4639 74.99586:4078 74.99794:8429 74.99894:3562 74.99971:2412 75.0011:10312 75.00202:3192 75.0031:13048 75.00457:8877 75.00495:16901 75.00587:50899 75.00641:117375 75.00734:18962028 75.00842:164564 75.00942:34772 75.00996:14822 75.01065:10317 75.01119:8120 75.01181:3432 75.01279:8972 75.01373:4450 75.01466:3569 75.01504:5015 75.01597:4647 75.01643:3392 75.01704:7989 75.02028:2981 75.0212:3310 75.02174:2299 75.02298:2497 75.02421:2380 75.02483:3648 75.02544:2719 75.02847:19722 75.03292:2727 75.04648:2836 75.07825:4247 75.09206:4016 75.95811:2407 76.01065:442900 76.96686:2906 76.96876:42651 76.98639:3206 77.01178:46769	
1	Unknown	13	0.005598113	0.136416	0.2568048	96.39365	1158.36999511719	3480.2978515625	null	[M-H]-	M + 0	similar chromatogram in higher mz_2; similar chromatogram in higher mz_3; similar chromatogram in higher mz_4; similar chromatogram in higher mz_5; similar chromatogram in higher mz_8; similar chromatogram in higher mz_9; similar chromatogram in higher mz_10	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.1674	95.97892:27155 95.98439:2999 96.00795:36819 96.95841:2207 96.95909:2260 96.96868:30955 96.97643:16850 97.01119:2984 97.02829:2809 97.03917:2343 98.02371:14542 98.96479:2308 98.96573:8225 99.00484:1901 99.00741:3591 99.04141:4861 99.04328:4352 99.0441:6258 100.00279:27818 100.03932:1978 100.98294:8397 100.98425:1067540 100.98606:7336 101.02301:10742 101.05952:302728	
2	Unknown	13	0.005598113	0.136416	0.2568048	222.3351	1364.45275878906	4099.46875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.28905	221.86103:3279 223.03571:12449 223.79704:27809 224.87668:39961 225.79591:12756 226.87225:9973 226.87548:5807 227.20037:2557	
3	Unknown	13	0.005598113	0.136416	0.2568048	235.3588	1157.06958007813	3476.39086914063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.14139	234.87366:6788 235.16885:6273 235.90991:2280 235.95244:17988 235.99499:3111 236.87174:10629 237.12332:28957 237.93083:2203 238.10759:4492 238.1272:3194 239.13947:7024 239.85225:5472	
4	Unknown	13	0.005598113	0.136416	0.2568048	253.3323	1196.32788085938	3594.34130859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.92656	254.83822:5146 254.86378:12911 255.23179:31934 256.23503:9139 256.86206:13199 256.92552:2708	
5	Unknown	13	0.005598113	0.136416	0.2568048	259.7022	1087.06030273438	3266.04931640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.74121	261.14828:2468 261.90901:1921 263.86581:4159	
6	Unknown	13	0.08633716	0.136416	0.2568048	304.3058	2942.31713867188	9651.8447265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.106293	304.7683:3378 305.7624:62369 306.7652:2245 306.80724:2736 307.75971:20706	
7	Unknown	13	0.08633716	0.136416	0.3780061	305.7624	288199.03125	4284144.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.13664	305.7624:62369 306.7652:2245 306.80724:2736 307.75971:20706 310.73192:5003	
8	Unknown	13	0.005598113	0.136416	0.2568048	330.5895	1240.63879394531	3727.47241210938	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.81278	332.80703:2887 334.80497:5216 334.89465:14327	
9	Unknown	13	0.005598113	0.136416	0.2568048	349.6729	1062.58569335938	3192.51586914063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.25171		
10	Unknown	13	0.005598113	0.136416	0.2568048	355.5552	1169.13415527344	3512.63842773438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.38268	357.06078:2011 359.27495:1837	
11	Unknown	14	0.1063683	0.146443	0.408412	132.8668	100609.8671875	1248685.125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.6417	132.86683:23761 132.93677:2975 134.86363:9351 134.93349:2076 134.97141:2484 135.04436:19104 135.94403:132609 136.01395:143483 136.86214:5076 136.99836:3560 137.01718:4622 137.02593:8103	
