PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	13	0.005431896	0.1360809	0.2663488	187.409	1195.40771484375	3586.82666015625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.90815	187.86495:32700 187.89182:6874 188.93799:83117 189.86308:5736 189.9422:2041 190.9534:2232	
1	Unknown	13	0.005431896	0.1360809	0.2562906	206.7206	1265.33630371094	3796.64770507813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.30673	206.83447:2378 206.86269:5460 206.94825:10685 207.82911:125542 207.86408:119134 207.9439:6136 207.99867:13070 208.02499:40696 208.86709:2767 209.02824:3345 209.04436:7309 209.82634:14597 210.00412:2469 210.86844:3189 211.01992:2023	
2	Unknown	13	0.005431896	0.1360809	0.2865154	275.8936	1205.71899414063	3617.76586914063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.281375	276.79828:28872 277.92325:7861 278.79542:13323 278.98595:4967	
3	Unknown	13	0.08604378	0.1360809	0.2061263	293.763	13820.337890625	89956.5859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.14439	294.7641:276669 294.79868:188190 294.9022:22878 295.76816:5323 295.80157:9492 295.86106:2495 296.76204:145842 296.79622:77164 296.93073:3400 297.80077:3801 298.75972:28367	
4	Unknown	13	0.005431896	0.1360809	0.2663488	320.8558	2436.28100585938	8913.5869140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.214423	320.89466:5312 323.80611:8536 325.80417:12604	
5	Unknown	13	0.005431896	0.1360809	0.1860765	338.7138	2738.34423828125	11094.8125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.76688	339.90245:2639	
6	Unknown	14	0.03599833	0.1460788	0.236199	69.94974	1794.55163574219	5890.12939453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.398371	71.00967:6056 71.01265:5169 72.00732:7475 72.99133:21418 72.99173:21718 73.0278:32833 74.02301:7650 74.0235:16653 74.9017:2643 74.92261:3721 74.93676:3086	
7	Unknown	14	0.09605418	0.1460788	0.196091	179.8625	3100.1875	11413.35546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.990747	179.86245:2432 180.02988:3417 180.86997:2271 180.95912:3401 180.98914:2004 182.92992:3818 182.96308:628404 182.98657:8340 183.89652:27868	
8	Unknown	14	0.01584636	0.1460788	0.2663488	206.3265	1177.1484375	3531.658203125	null	[M-H]-	M + 0	similar chromatogram in higher mz_9; similar chromatogram in higher mz_10; similar chromatogram in higher mz_12	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.54297	205.83158:499329 205.86623:1004154 205.87112:6284 206.04565:2210 206.16177:3424 206.86904:9869 207.02965:3359 207.82876:99551 207.8641:135756 207.94355:6826 208.02499:29844 208.8678:3169 208.86995:3509 209.02824:4253 209.04544:4523 209.8267:14552 210.00412:2633 210.86844:3599 211.133:2756	
9	Unknown	14	0.01584636	0.1460788	0.2663488	262.7003	1230.71850585938	3692.37817382813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.61437	262.99489:2753 263.86328:2678	
10	Unknown	14	0.01584636	0.1460788	0.2663488	327.4948	2019.44934082031	6058.71337890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.38899	327.80283:6517 328.87364:2263	
11	Unknown	14	0.02595886	0.1460788	0.2562906	327.8887	3146.45874023438	10915.9775390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.41445	327.80283:6517 328.87364:2263 332.80632:3686 332.8884:2025	
12	Unknown	14	0.01584636	0.1460788	0.2663488	339.742	1166.5859375	3499.96875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.33172	343.89453:2253	
13	Unknown	15	0.02595886	0.1560892	0.2764425	88.65943	1271.87487792969	3815.90258789063	null	[M-H]-	M + 0	similar chromatogram in higher mz_14; similar chromatogram in higher mz_15; similar chromatogram in higher mz_16; similar chromatogram in higher mz_17	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.4375	88.98687:2940 89.02311:15894 89.04154:6068 89.04223:8905 89.93918:2178 91.02079:115702 91.03813:3622 91.03885:6620 91.93808:2030 92.0204:2915 93.00748:3464 93.01684:2367 93.03341:35471	
14	Unknown	15	0.02595886	0.1560892	0.2764425	92.75616	1286.82836914063	3860.76635742188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.73657	93.00748:3464 93.01684:2367 93.03341:35471 94.97578:3371 94.97753:16834 94.97918:2290218 94.98039:15076 95.01266:3230 95.97881:42116 96.00781:47984 96.96858:23392 96.97595:7826 96.97629:18973 96.98366:4385 97.01062:2103 97.02807:2535	
15	Unknown	15	0.02595886	0.1560892	0.2764425	223.3761	1172.2998046875	3517.15576171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.446	223.03643:11372 223.79744:30704 224.87629:25392 225.7947:16070 226.03546:2011 226.87184:11371 226.87427:6996 227.20006:7400 227.79273:3769	
16	Unknown	15	0.02595886	0.1560892	0.2764425	246.7195	1076.9970703125	3231.22680664063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.53994	247.87033:6496 248.97197:9837 249.14813:3028 249.16958:2112 250.14382:3230 250.81737:2416	
17	Unknown	15	0.02595886	0.1560892	0.2764425	293.4594	1269.52880859375	3808.86376953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.39058	293.17469:4563 293.80362:6947 294.76409:330786 294.79865:166882 294.9022:27657 295.80193:4421 296.76195:147110 296.79635:76916 297.80015:2955	
18	Unknown	16	0.01584636	0.1660745	0.2161429	90.92947	1639.85192871094	6126.458984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.79704	91.02073:102173 91.03894:7865 91.93809:2223 93.00749:3366 93.00834:5205 93.03357:29488 94.02816:3064 94.02881:3107 94.03671:2808 94.97667:4617 94.97798:16064 94.97918:2255342 94.98084:12258 94.98215:4049 95.00916:3300 95.01267:3047 95.02398:2826	
19	Unknown	16	0.03599833	0.1660745	0.2865154	147.2848	1502.87194824219	4509.6953125	null	[M-H]-	M + 0	similar chromatogram in higher mz_27	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.05744	146.96461:579383 147.02654:3584 147.02823:5727 147.28476:2129 148.99778:3956 149.99339:12208 150.00036:2625 150.91963:17117 151.03845:7668 152.03369:2990	
20	Unknown	16	0.1060707	0.1660745	0.3167214	237.836	5476.91015625	29331.826171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.731462	237.93172:3086 239.12766:2565 239.13866:8789 239.85228:3814 241.85058:3032	
21	Unknown	16	0.1360809	0.1660745	0.2462573	252.8134	4675.90185546875	19859.7421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.967987	253.14311:2241 254.83825:3960 254.86333:17151 255.23182:35714 256.23505:6751 256.86209:14606	
22	Unknown	16	0.1360809	0.1660745	0.2562906	261.9075	6894.166015625	34777.140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.255147	261.90753:3008 262.99491:2937	
23	Unknown	16	0.005431896	0.1660745	0.3066382	275.8371	2706.83178710938	10355.4697265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.647994	275.83709:2840 276.79791:39024 277.92379:5754 278.79629:13824 278.98597:4974	
