PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.05609188	0.08615001	0.1563162	119.9374	8922.33984375	50398.53125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.506325	120.04379:3037 121.02827:96199 122.02302:4284 122.96629:79150 123.90087:316063 123.98691:5128 124.0005:6202 124.03882:3463	
1	Unknown	13	0.07613128	0.1362726	0.2064847	74.57384	3529.20874023438	13334.10546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.544516	74.57384:2893 74.92294:3344 74.92724:2106 74.93616:2612 74.96786:4153 74.97925:2832 74.98603:18032 74.98818:2637 74.98942:3380 74.99096:2405 74.99188:2130 74.99373:2523 74.99465:2598 74.99527:3155 74.9965:3492 74.99712:2659 74.99773:10706 74.99866:6674 74.99957:7786 75.0002:4719 75.00151:4694 75.00189:4263 75.00251:11442 75.00389:7297 75.00466:27327 75.00528:39791 75.0062:121396 75.00729:18919808 75.00844:102684 75.00905:49999 75.00959:37103 75.01021:11510 75.01121:5508 75.01183:5422 75.01244:8605 75.01337:6229 75.01414:2505 75.01468:2960 75.01529:6071 75.01622:5678 75.01776:4469 75.01961:5780 75.02115:2882 75.02238:2645 75.023:2702 75.02546:2983 75.02608:3432 75.0267:2794 75.02831:17397 75.03563:3158 75.07819:2408 75.09208:3093 75.11307:2196 75.44452:2734 76.0106:379514 76.0124:2028 76.01303:2232 76.96855:23071 76.96879:48029 77.01161:59009 77.01325:2614 78.95751:2781	
2	Unknown	13	0.005463065	0.1362726	0.2567656	145.8189	1032.76196289063	3105.9970703125	null	[M-H]-	M + 0	similar chromatogram in higher mz_3	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.65524	145.96971:4757 145.99857:2416 146.02325:19356 146.96169:3398 146.96466:581387 147.94505:2669 148.06011:2057 149.9932:11952 150.00082:5844	
3	Unknown	13	0.005463065	0.1362726	0.2768676	174.4515	1194.93420410156	3593.724609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.821602	174.00654:4808 174.93089:42239 174.95548:98259 176.929:18809 178.02566:6336 178.87245:2044 179.01975:28427	
4	Unknown	13	0.005463065	0.1362726	0.2064847	265.3203	3423.90454101563	14084.248046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.882373	265.86321:4472 269.84501:2029 270.02432:4322	
5	Unknown	14	0.0159005	0.146285	0.2668051	69.67616	1498.16430664063	4505.69873046875	null	[M-H]-	M + 0	similar chromatogram in higher mz_8; similar chromatogram in higher mz_9; similar chromatogram in higher mz_10; similar chromatogram in higher mz_12	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.623325	69.67616:2259 71.01197:4453 72.00736:10970 72.99144:25190 73.02775:31717 73.0283:20444 74.02356:12874 74.03104:3040	
6	Unknown	14	0.005463065	0.146285	0.2567656	75.00729	77972576	1126205568	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.611973	74.92295:2469 74.92695:2195 74.93679:2546 74.95464:2008 74.97865:2379 74.98573:4229 74.98635:17528 74.99251:3561 74.99366:3050 74.99528:3026 74.9962:2845 74.99713:2783 74.99767:13444 74.99828:8648 74.99905:5832 74.9999:5316 75.0009:5385 75.00144:3853 75.00236:4215 75.00298:11025 75.00398:8711 75.00491:23354 75.00583:62252 75.0073:19540314 75.00837:124487 75.00906:28782 75.01007:14368 75.0113:14827 75.01191:6306 75.01253:3993 75.01338:7781 75.01399:6420 75.01492:3320 75.01569:3318 75.01661:12638 75.01715:5446 75.01808:2905 75.019:2735 75.01962:3109 75.02239:3513 75.02393:2810 75.02794:3610 75.02856:18586 75.03565:2418 75.0782:2975 75.44421:2295 76.01061:447066 76.01178:5327 76.96878:41980 77.01162:49626 77.01326:2770	
7	Unknown	14	0.005463065	0.146285	0.2768676	108.779	1106.28674316406	3327.13525390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.12574	108.99521:13953 109.00343:8616 109.03975:2582 110.02377:3503 110.99898:2149 111.0184:11289 111.0435:2064 111.04434:2126 112.9843:12169 112.99768:4666 113.02275:4566 113.03444:3342 113.05966:4847	
8	Unknown	14	0.0159005	0.146285	0.2668051	151.3265	1088.13793945313	3272.552734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.76276	150.91946:17093 151.03889:6332 152.03396:5439 152.07041:2808 152.91726:7568 154.08601:6550 154.94111:66546 154.94546:3581 155.07016:4560 156.01132:3481 156.02911:2068	
9	Unknown	14	0.0159005	0.146285	0.2668051	196.133	1169.76330566406	3518.03955078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.39527	195.87046:5203 195.90524:3649 196.86229:5843 196.86589:947972 196.87047:5839 196.9373:7017 197.86265:3067 197.86892:8470 198.8638:109917 198.95307:7474 199.16893:5975 201.11199:2107	
10	Unknown	14	0.0159005	0.146285	0.2668051	218.1523	1139.88317871094	3428.17553710938	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.79766	218.82662:13361 219.1744:35980 220.17734:6972 220.93504:3285 221.79923:14299 221.86073:2304 223.03573:7561	
11	Unknown	14	0.08615001	0.146285	0.2165367	249.7803	4116.705078125	16358.8525390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.580482	249.78031:2342 250.81606:2623 252.83974:3320 253.14366:3146	
12	Unknown	14	0.0159005	0.146285	0.2668051	295.2268	1069.31372070313	3215.93920898438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.38627	294.76409:152348 294.7988:158552 294.90194:25648 295.80265:5339 296.7615:79903 296.79714:66872 298.75984:23209 298.79499:9480 298.91296:4004	
13	Unknown	14	0.09616038	0.146285	0.2768676	314.728	33791.078125	300288.28125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.51023	314.72798:12460 315.80762:19732 316.72517:3117 316.80472:3342 317.80198:11019	
14	Unknown	15	0.005463065	0.1563162	0.2165367	219.9389	3208.4091796875	13346.328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.345905	220.17692:7576 221.79942:20585 221.8607:3683 223.03609:9890 223.79789:18009 224.87674:56979 224.92993:2511	
15	Unknown	15	0.02601505	0.1563162	0.7150375	292.8007	566492.75	15099810	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	146.1105	292.76592:104012 292.80066:135737 293.80429:3484 294.76409:174787 294.79878:180155 294.90253:28217 296.76222:84493 296.79636:71254 296.99754:2466 297.76428:2592 297.80023:3360	
16	Unknown	15	0.1061853	0.1563162	0.2165367	318.8044	1437.27136230469	4323.14111328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.036953	319.80091:3374 321.29041:2486	
17	Unknown	15	0.04607736	0.1563162	0.2668051	349.7389	1245.41674804688	3746.06494140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.90833		
18	Unknown	16	0.02601505	0.1663225	0.2869383	100.3301	1104.85107421875	3324.15844726563	null	[M-H]-	M + 0	similar chromatogram in higher mz_20	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.623501	100.00283:36917 100.98429:1072857 100.98598:7007 101.02255:17036 101.05944:303226 101.97991:20798 102.01815:2793 102.05503:14365 102.06226:2230 102.06312:4474 103.01366:269462 103.03385:3607 103.03484:3473 103.03583:5812 103.03695:19520 103.03868:3423990 103.04054:18246 103.04203:3214 103.04302:4768 103.07292:3142 103.99761:24424 104.02427:2699 104.04201:63623 104.99881:6401 105.0182:4234 105.04232:2209 105.04309:6608	
19	Unknown	16	0.02601505	0.1663225	0.2869383	179.9083	1893.03149414063	5695.5517578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.923279	179.90828:2251 180.95947:4717 182.96314:635428 183.89687:30528 183.96638:7920	
20	Unknown	16	0.02601505	0.1663225	0.2869383	228.5943	1346.9794921875	4052.6484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.93959	228.87074:13595 228.93069:48338 228.98943:2298 230.85202:4689 230.98476:7554 233.15348:6674	
21	Unknown	16	0.09616038	0.1663225	0.2165367	316.7252	7976.015625	42894.5078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.489522	317.80256:6759 319.80162:3094 320.89477:4298	
22	Unknown	17	0.02601505	0.1763577	0.3272692	262.8337	2211.69775390625	8085.103515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.689816	262.83374:2002 262.99498:3984 263.86387:5012 265.86271:3619	
23	Unknown	17	0.116206	0.1763577	0.2265991	307.3005	1677.63891601563	5752.2705078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.391387	307.30049:2329 307.75957:9100 310.73268:3757	
24	Unknown	18	0.04607736	0.1863682	0.2970008	100.7733	1138.23547363281	3427.74682617188	null	[M-H]-	M + 0	similar chromatogram in higher mz_26; similar chromatogram in higher mz_27; similar chromatogram in higher mz_22; similar chromatogram in higher mz_29; similar chromatogram in higher mz_32	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.791203	100.98249:9918 100.98429:1073460 100.98562:7407 101.02317:24466 101.05943:331805 101.97988:16734 101.98773:3455 102.01863:4127 102.0267:3225 102.05493:7781 102.06324:3940 103.00471:3189 103.01367:185642 103.03236:2218 103.03533:5894 103.03682:29155 103.03868:3346418 103.04005:20017 103.07304:2094 103.99761:13214 104.0244:2619 104.04214:49983 104.92664:2943 104.99893:2797 105.01782:5967 105.04321:5299 105.05445:2006	
25	Unknown	18	0.146285	0.1863682	0.2265991	104.9266	3791.16455078125	14268.10546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.743967	104.92664:2943 104.99893:2797 105.01782:5967 105.04321:5299 105.05445:2006 105.93266:4613 105.93459:608709 105.98827:2797 107.04862:3796 107.93286:204777 108.99493:23673 109.00316:11899	
26	Unknown	18	0.04607736	0.1863682	0.3070632	188.7382	1089.43225097656	3280.77807617188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.78864	188.93815:68335 189.86314:2659	
27	Unknown	18	0.04607736	0.1863682	0.3070632	201.3049	1175.84216308594	3540.99755859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.51684	201.07513:2179 201.11266:1992 203.83327:176152 203.86824:1117918 204.87073:13831 205.15858:29262 205.83157:188277 205.86104:9840 205.86628:1072997 205.87014:8294 206.04572:3290 206.16184:4367	
28	Unknown	18	0.1262165	0.1863682	0.3272692	272.8301	8954.1796875	54814.6796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.41444	272.83013:3796 272.88196:2711 272.92259:6614 273.91588:5406 274.0476:8239 274.80058:14604 274.82924:2726 276.79812:15754	
29	Unknown	18	0.04607736	0.1863682	0.3070632	292.2207	1219.14245605469	3671.39453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.38285	292.76588:96304 292.80044:116414 293.17479:3256 293.80372:4219 294.17846:2131 294.76395:145832 294.7988:173526 294.90187:25335 295.80152:8341 296.76207:76154 296.79714:71322	
30	Unknown	18	0.1362726	0.1863682	0.2366261	296.7971	319394.96875	1881899.125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.84525	296.76207:76154 296.79714:71322 297.80026:3516 298.75982:16902 298.795:11802 298.91295:2324 301.76615:61951	
31	Unknown	18	0.1061853	0.1863682	0.3576483	321.2891	4756.7802734375	23906.314453125	null	[M-2H]2-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.383035	322.77525:3741 323.80631:4769 324.77221:3441 325.80449:9573	
32	Unknown	18	0.04607736	0.1863682	0.3070632	340.5864	1149.29370117188	3461.0478515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.98587	343.79637:2932	
33	Unknown	19	0.05609188	0.1964388	0.3171755	252.6739	1061.52368164063	3198.42993164063	null	[M-H]-	M + 0	similar chromatogram in higher mz_36	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.23047	252.8402:3114 253.14364:2685 254.86339:8647 255.23147:40520 256.23511:6348 256.86166:5891	
34	Unknown	19	0.09616038	0.1964388	0.2768676	264.3203	2272.39624023438	6846.85693359375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.387933	263.86387:4462 264.32031:2707 265.14715:2307 265.86168:2070	
35	Unknown	19	0.1763577	0.1964388	0.6534358	301.7663	271828.4375	5411384.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.21526	301.76617:59048 303.76458:86467 305.76223:50299	
36	Unknown	19	0.05609188	0.1964388	0.3171755	311.4959	1003.3662109375	3023.19848632813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.06733	311.16761:2091 312.992:6147 313.7932:2609 313.80902:22438 313.90857:5060 313.92967:2735 314.72852:5599 315.80588:7388 315.80788:16069	
37	Unknown	20	0.1563162	0.2064847	0.3576483	204.8707	100801.1640625	1104908.25	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.97595	204.86481:5064 204.87072:20144 204.9121:5887 205.15856:20646 205.83126:165748 205.86102:5407 205.86632:1056879 205.87012:12388 206.86909:13399 206.94849:7747 207.82916:47488 207.86418:134236 207.94373:7925 207.99803:20868 208.02504:34098 208.51576:5696 208.86714:4661 208.87036:3017 209.04379:19504 209.82668:8980	
38	Unknown	20	0.1763577	0.2064847	0.7253457	294.799	780642	14441673	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	270.0305	294.76415:161835 294.79899:214233 294.90228:19811 295.8014:3189 296.76162:75906 296.79669:69032 297.80023:3023 298.75979:17382 298.79531:8254	
39	Unknown	20	0.1763577	0.2064847	0.5817196	298.7953	45396.75390625	699852.4375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.74696	298.75979:17382 298.79531:8254 300.75843:3082 301.7663:63788 303.76406:94750	
40	Unknown	20	0.1763577	0.2064847	0.4897723	303.7639	434640.1875	6485978	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	82.90502	303.76406:94750 304.8094:2982 305.76251:60523 306.76528:2360 307.75957:12786	
41	Unknown	20	0.1563162	0.2064847	0.3070632	309.7582	7473.28466796875	35652.8203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8.075671	309.75754:2354 310.87623:2291 311.16759:2355 312.72953:4787 312.91321:2711 312.99133:6279 313.80951:21710 313.92965:3592 314.72786:7629	
42	Unknown	20	0.06612512	0.2064847	0.3272692	348.4397	1278.85046386719	3854.90966796875	null	[M-H]-	M + 0	similar chromatogram in higher mz_43	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.57701		
