PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	13	0.005446813	0.1362814	0.2564848	247.3895	1262.77575683594	3791.962890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.25552	248.81799:3134 248.97302:9578 249.7808:3131 250.14441:3142	
1	Unknown	14	0.01591351	0.1462584	0.2665201	86.36176	1231.5791015625	3699.09887695313	null	[M-H]-	M + 0	similar chromatogram in higher mz_3; similar chromatogram in higher mz_4; similar chromatogram in higher mz_6	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.63158	85.99827:118399 86.02286:2864 86.02343:5418 87.00767:16125 87.01884:2956 87.04396:106497 88.01088:5411 88.03917:7061 89.02256:5533 89.02336:21876 89.04119:5284 89.04228:3671 89.94003:2045 90.96973:5620 91.02069:185335 91.03881:12891	
2	Unknown	14	0.06616723	0.1462584	0.2564848	119.938	11738.5791015625	100679.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.70996	119.938:3189 121.02826:146979 122.03135:7577 122.96644:62473 123.9009:292721 123.93702:2789 123.98775:4552 124.00041:9672	
3	Unknown	14	0.02603418	0.1462584	0.2665201	235.3551	1292.35949707031	3881.65551757813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.84719	234.87379:6913 235.16941:6610 235.95257:17718 236.87159:10162 236.87835:2629 237.12364:19701 238.10859:2478 239.1387:8097 239.85238:3342	
4	Unknown	14	0.01591351	0.1462584	0.2665201	251.7152	1609.96618652344	4835.60009765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.19933	251.71523:2162 252.81308:2377 253.14321:2482 254.86344:13581 255.23192:21176 256.23516:3912	
5	Unknown	14	0.09623586	0.1462584	0.3067698	252.813	2648.63891601563	9769.8515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.844354	252.81308:2377 253.14321:2482 254.86344:13581 255.23192:21176 256.23516:3912 256.86133:17565 256.92566:2622	
6	Unknown	14	0.01591351	0.1462584	0.2665201	275.7612	1483.91271972656	4456.99365234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.67826	276.79842:28103 277.92354:8805 278.79668:11033 278.98609:2544	
7	Unknown	15	0.09623586	0.1562937	0.2464681	179.8625	3634.46557617188	13580.08984375	null	[M-H]-	M + 0	similar chromatogram in higher mz_8; similar chromatogram in higher mz_11; similar chromatogram in higher mz_5; similar chromatogram in higher mz_13; similar chromatogram in higher mz_15; similar chromatogram in higher mz_16	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.264716	179.86251:2488 180.98805:3151 182.96314:588047 182.98691:2976 183.89658:24769 183.96608:6055	
8	Unknown	15	0.02603418	0.1562937	0.2765909	194.3479	1022.22235107422	3071.29736328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.44445	194.86774:1247311 194.87224:9800 194.9045:21567 195.86461:4187 195.87078:10463 195.90426:2353 196.86589:1096893 196.87047:8437 196.9373:6017 197.86864:10182 198.86385:138451 198.95281:4667 199.16893:9870	
9	Unknown	15	0.1262731	0.1562937	0.2364286	232.7631	15908.810546875	84313.4765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.55873	232.7631:6004 232.92318:3058 233.15433:4918 233.8422:3090 234.76048:7056 234.87418:6026 235.16937:6731 235.95254:20626 236.87166:6984 237.09027:2767 237.12317:16433	
10	Unknown	15	0.08620043	0.1562937	0.2765909	234.7605	15800.556640625	115572.609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	288.7018	234.76048:7056 234.87418:6026 235.16937:6731 235.95254:20626 236.87166:6984 237.09027:2767 237.12317:16433 237.93092:5219 238.12642:2964 239.13896:8271	
11	Unknown	15	0.02603418	0.1562937	0.2765909	242.551	1275.51318359375	3832.31713867188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.51026	242.17518:12516 243.17832:4241 243.87388:15717 244.90457:3465 245.87216:15482	
12	Unknown	15	0.1162774	0.1562937	0.2364286	248.8184	12259.642578125	70166.046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.577978	248.81843:4533 248.97154:11178 250.03559:3228 250.14391:2503 252.84021:2246	
13	Unknown	15	0.0461111	0.1562937	0.2064142	269.3428	3008.42895507813	9038.9140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.274099	268.92292:2187 269.34277:3388 270.34239:3071 272.8825:4442 272.92106:12725 273.91589:2545	
14	Unknown	15	0.09623586	0.1562937	0.2064142	306.7603	8653.7041015625	40771.30859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.710041	306.7685:2714 307.76025:12619 309.1702:1887 310.73204:6518 311.16762:1846	
