PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	12	0.03602848	0.1262154	0.2264584	251.779	3767.31274414063	25614.150390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.080165	251.77901:2854 252.01602:4979 253.14354:3717 254.03027:3175 254.8382:2871 254.86291:16915 255.23177:34536 256.23549:4646	
1	Unknown	12	0.09614683	0.1262154	0.2364896	267.8598	1595.48815917969	4413.39013671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.597384	267.85981:2030 270.02475:4899	
2	Unknown	12	0.06611786	0.1262154	0.2766811	321.7832	12792.921875	102694	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.22213	322.77442:2227 323.80685:5898 325.80435:4631	
3	Unknown	14	0.08615318	0.1462673	0.2666249	195.376	1092.57458496094	3285.6240234375	null	[M-H]-	M + 0	similar chromatogram in higher mz_4; similar chromatogram in higher mz_6	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.85149	194.90441:8601 195.87042:13680 196.8612:6693 196.8658:1029288 196.8707:6774 197.86288:3055 197.86882:9724 198.86373:133359 198.95372:2699 199.05957:3068 199.09753:2303 199.16883:7675	
4	Unknown	14	0.01589319	0.1462673	0.2666249	207.7733	1203.744140625	3619.93676757813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.07488	207.82873:91102 207.86394:109517 207.94371:7488 207.99864:13187 208.02497:27209 209.0017:2924 209.02857:3198 209.04434:9996 209.82633:14266 210.00445:4411 210.86878:3298 212.01976:9411 212.07384:9767	
5	Unknown	14	0.03602848	0.1462673	0.1863754	210.9164	3666.82470703125	18377.408203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.40888	210.86878:3298 212.01976:9411 212.07384:9767 212.83384:404835 213.01363:3252 213.83024:2991 213.83655:6009 214.83179:449006 215.83659:5952	
6	Unknown	14	0.01589319	0.1462673	0.2666249	231.6671	1212.154296875	3645.22802734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.24309	233.15253:2363 233.91249:4295 234.87364:9385 235.16883:5001 235.95193:20961	
7	Unknown	14	0.1061822	0.1462673	0.1763193	261.908	2638.55419921875	7728.70751953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.451935	261.90798:2918 263.86427:4547 265.14755:2777 265.8626:4534	
8	Unknown	14	0.1061822	0.1462673	0.2364896	305.7621	269550.09375	1992209.75	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.81641	305.76205:56799 306.8034:2226 307.76074:13662 310.7332:6013	
9	Unknown	14	0.005447497	0.1462673	0.1963879	329.8097	1185.3369140625	3718.3779296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.782858	332.807:5471 334.80421:3753	
10	Unknown	15	0.005447497	0.1562819	0.3371077	71.58411	2167.1572265625	11489.8134765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.245069	72.00736:11727 72.99136:36050 73.0278:29503 74.02361:12781 74.03192:3237 74.92292:2675 74.93653:3553 74.93776:2305 74.96815:2658 74.979:2399 74.98424:2132 74.98601:14846 74.98662:5337 74.99001:4494 74.9907:3023 74.99124:3080 74.99286:2518 74.99563:2074 74.99763:6633 74.99833:4084 74.9993:8984 74.99994:5821 75.00087:6021 75.0021:6936 75.0031:3473 75.00372:8804 75.00549:42329 75.00618:125414 75.00734:18633760 75.00842:134185 75.00957:24931 75.01057:6854 75.0118:6552 75.01288:5721 75.01442:7628 75.01496:6847 75.01559:7851 75.01675:11989 75.01781:2473 75.01874:2908 75.0249:4019 75.02552:2324 75.02838:18718 75.04671:3962 75.04956:2431 75.11312:2439 76.01065:412728 76.01309:3431	
11	Unknown	15	0.06611786	0.1562819	0.2264584	88.93126	7651.00732421875	37249.80859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.545828	88.93126:3233 89.02321:21893 89.04104:4061 89.04263:3529 89.93978:2484 91.02079:110822 91.02886:2023 91.03895:13527 92.0205:3361 93.01769:2790 93.03344:48270	
12	Unknown	15	0.02599526	0.1562819	0.2766811	192.7499	1297.60498046875	3902.44140625	null	[M-H]-	M + 0	similar chromatogram in higher mz_13; similar chromatogram in higher mz_15; similar chromatogram in higher mz_19	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.9521	194.00901:3212 194.86313:7677 194.86767:1228780 194.87248:8021 194.90442:12738 195.86388:2640 195.8707:11395 195.90483:3167 196.86122:6670 196.86583:1089489 196.87071:8586 196.93747:9815	
13	Unknown	15	0.02599526	0.1562819	0.2766811	203.6898	1101.50537109375	3312.68774414063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.03011	203.83367:427634 203.86023:2449 203.86818:1083380 203.873:6770 204.83347:1895 204.8644:5258 204.87101:13257 204.91204:5083 205.1585:24751 205.83159:471334 205.86131:5231 205.86623:999306 205.87006:6378 206.83482:4869 206.86268:4781 206.86903:12629 206.94843:7551 207.82946:87638 207.86072:1939 207.86403:109214 207.94364:7951 207.99866:17813 208.02533:25605	
14	Unknown	15	0.06611786	0.1562819	0.2766811	205.8743	1503115.375	17856888	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	271.3326	205.83159:471334 205.86131:5231 205.86623:999306 205.87006:6378 206.83482:4869 206.86268:4781 206.86903:12629 206.94843:7551 207.82946:87638 207.86072:1939 207.86403:109214 207.94364:7951 207.99866:17813 208.02533:25605 208.8703:2603 209.02787:3545 209.827:17666 210.86879:2339	
15	Unknown	15	0.02599526	0.1562819	0.2766811	273.5614	1135.31274414063	3414.36083984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.70625	273.91632:5544 274.04698:6645 274.80051:17954 276.79785:25807 277.92359:9018	
16	Unknown	15	0.005447497	0.1562819	0.1963879	292.8009	533815.125	5618136	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.99711	292.76591:147213 292.80103:116948 293.17528:5922 293.80361:5017 294.76403:282948 294.79878:180578 294.90254:23704 295.76694:2831 296.76198:134172 296.79701:67324 296.93132:2402 297.80075:2762	
17	Unknown	15	0.09614683	0.1562819	0.24655	302.7696	6888.5419921875	41599.40625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.469931	303.76427:98510 304.7683:4560 305.7624:61357 306.7671:2849 307.75985:11617	
18	Unknown	15	0.005447497	0.1562819	0.3371077	317.3066	1196.81372070313	7023.419921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.93627	317.80445:4857 319.78522:2357 319.80082:2473 320.89397:4429 321.78252:2152	
19	Unknown	15	0.02599526	0.1562819	0.2766811	354.2527	2476.42553710938	7447.6484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.52851	354.25275:3008 357.06078:6244	
20	Unknown	16	0.02599526	0.1663151	0.2867331	188.7258	1330.25390625	4000.6298828125	null	[M-H]-	M + 0	similar chromatogram in higher mz_21; similar chromatogram in higher mz_22; similar chromatogram in higher mz_23; similar chromatogram in higher mz_27	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.60508	188.93781:77257 189.86337:2616 193.0078:2283	
