PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
490	N-Acetyl-L-Phenylalanine	96	0.7931671	0.9888324	1.646249	206.0816	1956765952	13239011328	null	[M-H]-	M + 0		1.035	206.0815	C11H13NO3				520	TRUE	TRUE	FALSE	100	null	null	null	100	170663.7	205.90242:87057 205.98611:447765 206.02544:125471 206.03245:120640 206.0385:447492 206.04219:180899 206.04648:182234 206.05209:224840 206.0577:183512 206.06051:183943 206.06366:184559 206.06787:258818 206.07103:623557 206.07384:1326590 206.08156:844732352 206.08681:5241639 206.09102:800574 206.09383:446813 206.09664:247356 206.1012:208903 206.104:268983 206.10962:174337 206.11558:161891 206.11804:145451 206.12189:211629 206.12611:192835 206.1619:102263 206.17594:126832 206.17875:312947 206.25986:120368 206.46654:93632 207.07925:1399886 207.08456:100031640 207.08985:762648 207.09409:127599 207.09692:101393 208.07567:107689 208.08175:249037 208.08528:3542558 208.08777:3357064 209.08893:457553	NA
6749	N-Acetyl-L-Glutamate	421	3.465944	4.063633	4.760954	188.0555	1360375552	28794716160	null	[M-H]-	M + 0		5.995	188.0555	C7H11NO5				530	TRUE	TRUE	FALSE	62.7	null	null	null	81.4	29479.08	187.76842:41676 187.77452:37555 187.89906:40535 187.94304:41520 187.97115:178186 187.97482:48192 188.00073:63338 188.0066:45070 188.00905:43893 188.01638:44849 188.01883:111411 188.02189:45499 188.02525:100369 188.02769:52255 188.03106:44472 188.03625:51447 188.03962:99184 188.04481:213031 188.04879:543242 188.05553:342932864 188.0601:2409258 188.065:319810 188.06744:124167 188.07295:100986 188.08151:88937 188.08487:53997 188.08854:66648 188.09038:80295 188.09374:115356 188.09711:28678 188.10353:58741 188.10598:45059 188.10934:62117 188.11179:58174 188.13902:164733 188.15462:34710 188.39232:35363 189.03935:61778 189.05261:620455 189.05879:27851784 189.06339:151632 190.05547:41592 190.05951:3079046 191.05601:39193 191.06258:179878	NA
1298	Acetyl-L-Threonine	121	0.9421139	1.224041	1.664907	160.0605	1242777856	12834644992	null	[M-H]-	M + 0	similar chromatogram in higher mz_1303	1.323	160.06059	C6H11NO4				520	TRUE	TRUE	FALSE	99.9	null	null	null	99.9	30510.02	159.78732:30390 159.8369:24340 159.83978:34468 159.93758:33530 159.99348:54888 159.9954:116536 160.00683:90692 160.02875:53652 160.03115:127934 160.03644:60972 160.03932:59497 160.04124:39857 160.04532:107048 160.04844:49260 160.05036:101980 160.05204:121880 160.05492:351257 160.05708:2022816 160.06045:269790752 160.06332:1587212 160.06789:220676 160.06981:175304 160.07365:49313 160.07485:51454 160.07677:58084 160.07869:40408 160.08085:59252 160.08366:63532 160.08734:58288 160.08902:35661 160.0907:85320 160.10967:34591 160.1267:168297 160.19306:26122 160.28084:37271 160.28541:29598 160.33355:38640 160.94768:25565 161.05719:521025 161.06371:18072482 162.06054:55017 162.06442:1829074 162.06715:196353 162.98126:34969 163.0237:45221 163.0681:66070 164.03433:30191 164.0703:433262 164.98501:28928 165.01818:175441	NA
2353	L-Dihydroorotic acid	167	1.23341	1.655578	1.872676	157.0246	1121034496	7930959872	null	[M-H]-	M + 0		1.824	157.0244	C5H6N2O4				520	TRUE	TRUE	FALSE	99.6	null	null	null	99.8	19748.89	156.76893:79701 156.95948:134656 156.96134:155242 156.97697:65148 156.98326:85986 156.99003:91930 156.99166:67902 156.99352:64109 156.99562:271805 156.99842:59457 157.00024:213193 157.00309:105226 157.00466:201323 157.00682:77923 157.01148:237408 157.01358:156889 157.01638:394138 157.01988:842333 157.02455:516439968 157.02781:4310118 157.03085:632799 157.03341:138030 157.03621:206653 157.03831:73236 157.04111:157995 157.04321:53997 157.04508:173827 157.04848:2227805 157.05372:103423 157.05628:66077 157.05815:102769 157.05978:63231 157.07775:75217 157.0886:357019 157.12145:137739 157.14313:69210 157.23847:67060 158.02114:2314108 158.02763:30159452 158.03092:123155 158.04451:1887693 158.0526:202310 159.01609:69886 159.02468:149296 159.02842:3920512 159.03107:211709 159.04772:102844 159.55765:52243 159.5653:50910 160.02514:67289 160.03186:170445 160.06015:1160804 161.04383:57865 161.06419:64227	NA
1133	Pantothenate	116	1.063559	1.177264	1.655578	218.1029	801315712	5005734400	null	[M-H]-	M + 0		1.222	218.10291	C9H17NO5				520	TRUE	TRUE	FALSE	100	null	null	null	100	136685.9	217.99827:244619 218.01239:73628 218.06354:132093 218.06927:74864 218.07385:79830 218.07729:88897 218.08149:105227 218.08454:149864 218.08951:312549 218.09715:1749638 218.10289:472365248 218.1086:3171842 218.1193:223945 218.12579:131632 218.12999:78098 218.13763:84454 218.14069:102088 218.14565:92949 218.14986:110795 218.19456:74621 218.20641:102342 218.20908:93150 219.10039:964971 219.10615:44606096 219.11154:275787 219.17462:83736 220.10244:86308 220.1067:2758741 221.10986:257348 222.07625:154154 223.05575:214545	NA
9098	L-Aspartate	554	4.902626	5.317675	6.11899	132.029	797369856	13346703360	null	[M-H]-	M + 0		6.63	132.02901	C4H7NO4				530	TRUE	TRUE	FALSE	80.6	null	null	null	90.3	3624.953	131.83279:24645 131.86366:30684 131.97918:77372 131.98062:59170 131.99248:43439 131.99734:25335 132.00453:26406 132.00597:38012 132.00741:86214 132.00885:29066 132.01064:48121 132.01334:47577 132.0155:64367 132.01748:35600 132.02179:76423 132.02413:208679 132.02647:1436317 132.029:210467504 132.03169:1327042 132.03313:301386 132.03529:152669 132.04194:63114 132.0432:59266 132.04626:36295 132.04986:33278 132.05148:105338 132.05292:31887 132.05436:80659 132.06137:27186 132.07289:33098 132.07829:154243 132.12059:25154 132.19409:27020 132.22653:36149 133.01279:45190 133.02583:505886 133.03225:9869670 133.0348:117082 133.05027:61070 134.03301:1417060 134.03541:48092 134.04572:54008 134.07148:24733 135.03005:40947 135.03656:44561 135.04366:223828 135.94386:398782 136.04708:25819 136.05016:185449 137.02315:42833 137.02618:131533	NA
9538	sn-Glycerol 3-phosphate	576	4.98789	5.52433	6.166952	171.0054	747517056	11329600512	null	[M-H]-	M + 0		7.056	171.00529	C3H9O6P				530	TRUE	TRUE	FALSE	74.6	null	null	null	87.3	16244.57	170.70358:23294 170.71415:21674 170.75542:21908 170.76177:22715 170.86023:21206 170.87083:26302 170.88248:19638 170.93247:114430 170.94924:20399 170.95878:18619 170.96196:21357 170.96917:46115 170.97206:26995 170.97259:86438 170.97654:52425 170.97813:65412 170.98105:28318 170.99086:79617 170.9951:84037 170.99934:264762 171.00146:1140840 171.00543:197052672 171.00942:866413 171.01472:203355 171.01896:41470 171.02215:35761 171.02639:39695 171.02904:19036 171.03169:43010 171.03355:44134 171.03594:40180 171.03885:48102 171.0423:42207 171.04575:30762 171.0553:18472 171.06607:52298 171.06803:22899 171.07758:85157 171.0797:37210 171.10071:189160 171.13798:74366 171.14127:21374 171.24857:20996 171.28259:19681 171.29641:25840 171.30704:33490 172.00863:6704259 172.06133:27531 172.09666:29441 172.10523:27149 172.14057:19157 172.95637:86661 173.00933:2207640 173.01366:18260 173.0439:135905 173.08167:41376 173.11732:20146 174.01328:46587 174.03938:788876 174.05447:22548 174.9553:323198 175.01352:21330 175.04318:34791 175.06087:50785	NA
7899	N-Acetyl-L-Aspartate	487	4.166741	4.68574	5.242538	174.0398	684060800	11633741824	null	[M-H]-	M + 0		6.584	174.0397	C6H9NO5				530	TRUE	TRUE	FALSE	63.7	null	null	null	81.9	28800.71	173.7301:21855 173.96383:38011 173.96601:78572 173.99185:23739 174.00601:54158 174.00927:42533 174.0158:34735 174.01825:50906 174.02125:32229 174.0256:53518 174.02778:101142 174.03023:58710 174.03377:214358 174.03595:967078 174.03979:177704288 174.04384:1005621 174.05092:94678 174.05282:95879 174.05582:45018 174.05936:42020 174.06261:49052 174.0648:32596 174.06943:22118 174.07286:73402 174.11467:109859 174.34943:28559 174.95533:192514 175.03658:240280 175.04291:11297930 176.04391:1491815 177.0466:64138 177.07703:34555 178.02611:196268 178.52753:30223	NA
1781	N-Acetyl-L-Glutamine	142	0.9888324	1.420865	1.711806	187.0715	674075968	7657286656	null	[M-H]-	M + 0		1.568	187.0714	C7H12N2O4				520	TRUE	TRUE	FALSE	99.7	null	null	null	99.9	16456.27	186.98874:113061 187.03052:32226 187.03498:82383 187.04023:68423 187.05509:58717 187.06207:175417 187.06601:456373 187.07147:174445680 187.07602:1169532 187.07845:215583 187.08239:129745 187.08573:34156 187.08937:51263 187.10181:49075 187.10424:50326 187.10697:32863 187.1094:72786 187.11426:41046 187.15554:101774 188.06859:868000 188.0748:14234609 189.07174:60334 189.07575:902232 189.07821:151944 190.04711:34557 190.05332:35654 190.07921:86425 192.03229:172560	NA
3047	L-Leucine or L-Isoleucine???	197	1.636922	1.938607	2.618815	130.0863	540282496	7217520640	null	[M-H]-	M + 0		2.1	130.08611	C6H13NO2				520	TRUE	TRUE	FALSE	99.7	null	null	null	99.8	13185.53	129.89369:22284 129.92091:13971 129.92459:23742 130.03757:102587 130.03898:19737 130.04759:18103 130.0497:22420 130.05181:18197 130.05516:31805 130.06008:19896 130.06443:89140 130.06782:28182 130.07661:64189 130.07855:58343 130.08207:116134 130.08365:1295896 130.08629:155403344 130.08875:851620 130.09297:99819 130.09508:82442 130.09737:21306 130.10071:28523 130.1023:23632 130.10392:45279 130.10582:21168 130.10722:29878 130.10863:40046 130.11849:16686 130.12201:21366 130.13415:105142 130.14102:17732 130.1757:14135 130.2474:23172 130.25234:17254 130.27984:20177 131.03366:18896 131.08301:340527 131.08934:10734085 131.09183:106863 132.02882:96516 132.05546:66715 132.08639:20012 132.0901:451491 132.09266:170579 133.01289:84582 133.05064:41155 134.03468:51940 134.04591:564422 135.02596:77788 135.02875:14159267 135.04383:107245 135.05492:71539	NA
